datetime,open,high,low,close,volume
2009-09-04,7382.35,7468.45,7346.3,7444.15,0.0
2009-09-07,7503.15,7662.75,7495.4,7650.65,0.0
2009-09-08,7692.2,7775.1,7655.4,7717.9,0.0
2009-09-09,7694.65,7790.55,7688.75,7776.2,0.0
2009-09-10,7862.05,7944.65,7794.4,7828.3,0.0
2009-09-11,7928.0,7931.9,7803.15,7914.95,0.0
2009-09-14,7879.45,8005.05,7877.95,7985.6,0.0
2009-09-15,8000.4,8225.29,8000.4,8210.7,0.0
2009-09-16,8290.45,8374.85,8273.75,8362.79,0.0
2009-09-17,8446.1,8495.95,8398.7,8433.35,0.0
2009-09-18,8434.7,8434.7,8292.15,8379.25,0.0
2009-09-22,8377.79,8465.35,8369.15,8452.0,0.0
2009-09-23,8478.25,8534.65,8406.15,8423.7,0.0
2009-09-24,8355.7,8584.2,8341.1,8545.0,0.0
2009-09-25,8485.15,8548.85,8436.95,8456.25,0.0
2009-09-29,8490.4,8567.04,8465.9,8487.7,0.0
2009-09-30,8513.04,8832.25,8487.6,8812.35,0.0
2009-10-01,8835.29,8911.75,8787.0,8861.04,0.0
2009-10-05,8765.9,8789.2,8631.95,8661.7,0.0
2009-10-06,8709.65,8820.0,8555.0,8808.4,0.0
2009-10-07,8827.29,8971.5,8724.75,8750.0,0.0
2009-10-08,8790.95,8881.95,8720.25,8834.6,0.0
2009-10-09,8827.85,8861.2,8658.15,8696.79,0.0
2009-10-12,8720.7,8981.29,8698.54,8963.79,0.0
2009-10-14,8984.1,9166.75,8984.1,9150.0,0.0
2009-10-15,9157.1,9313.9,9155.25,9296.75,0.0
2009-10-16,9312.79,9555.9,9259.9,9526.7,0.0
2009-10-17,9533.15,9575.85,9462.95,9513.4,0.0
2009-10-20,9548.04,9630.35,9429.79,9476.4,0.0
2009-10-21,9395.0,9453.75,9259.7,9273.04,0.0
2009-10-22,9244.5,9250.0,9057.1,9090.1,0.0
2009-10-23,9189.1,9261.6,9131.04,9188.4,0.0
2009-10-26,9193.2,9225.2,9014.1,9033.85,0.0
2009-10-27,8948.29,9100.35,8661.6,8698.79,0.0
2009-10-28,8652.1,8680.9,8410.95,8609.1,0.0
2009-10-29,8541.65,8552.75,8370.15,8417.85,0.0
2009-10-30,8476.95,8728.04,8411.15,8438.6,0.0
2009-11-03,8372.1,8506.79,8207.75,8255.45,0.0
2009-11-04,8330.5,8521.1,8267.95,8506.75,0.0
2009-11-05,8521.54,8564.25,8319.5,8537.2,0.0
2009-11-06,8612.29,8780.0,8612.29,8723.75,0.0
2009-11-09,8750.7,9150.75,8750.7,9137.5,0.0
2009-11-10,9182.0,9267.45,9124.0,9179.5,0.0
2009-11-11,9147.65,9355.4,9095.65,9337.6,0.0
2009-11-12,9323.75,9332.65,9024.9,9084.79,0.0
2009-11-13,9055.85,9215.75,9055.85,9155.65,0.0
2009-11-16,9201.85,9339.1,9201.85,9266.4,0.0
2009-11-17,9259.2,9315.2,9118.0,9299.6,0.0
2009-11-18,9236.4,9308.45,9206.04,9223.85,0.0
2009-11-19,9210.2,9210.2,8992.5,9041.65,0.0
2009-11-20,8993.29,9241.29,8890.1,9219.04,0.0
2009-11-23,9256.75,9325.0,9223.15,9274.1,0.0
2009-11-24,9266.1,9295.9,9163.7,9247.65,0.0
2009-11-25,9215.5,9340.75,9214.25,9303.15,0.0
2009-11-26,9291.54,9291.54,9045.35,9067.65,0.0
2009-11-27,8994.2,8994.2,8591.75,8945.04,0.0
2009-11-30,9121.7,9137.75,8989.0,9046.95,0.0
2009-12-01,9056.04,9260.7,9056.04,9250.95,0.0
2009-12-02,9293.9,9407.04,9293.9,9327.25,0.0
2009-12-03,9370.65,9435.9,9294.75,9345.25,0.0
2009-12-04,9263.2,9338.7,9195.54,9245.04,0.0
2009-12-14,9072.85,9131.54,8977.5,8996.75,0.0
2009-12-15,8994.85,9027.4,8715.29,8734.45,0.0
2009-12-16,8701.7,8748.0,8640.9,8667.4,0.0
2009-12-17,8659.35,8757.5,8586.95,8697.2,0.0
2009-12-18,8644.25,8708.0,8577.7,8599.95,0.0
2009-12-21,8601.0,8662.9,8560.15,8609.54,0.0
2009-12-22,8647.04,8737.15,8647.04,8712.5,0.0
2009-12-23,8721.5,8927.25,8721.5,8919.04,0.0
2009-12-24,8957.4,9012.45,8895.6,8968.1,0.0
2009-12-29,8990.35,9042.54,8965.7,8991.9,0.0
2009-12-30,8989.0,9021.2,8937.29,8994.6,0.0
2009-12-31,9014.75,9093.65,9002.45,9029.5,0.0
2010-01-04,9031.9,9129.45,9031.9,9112.35,0.0
2010-01-05,9191.25,9214.0,9157.35,9192.15,0.0
2010-01-06,9243.9,9265.54,9183.65,9223.0,0.0
2010-01-07,9240.25,9261.85,9153.25,9192.95,0.0
2010-01-08,9185.04,9214.35,9141.45,9160.7,0.0
2010-01-11,9209.15,9248.0,9161.04,9173.54,0.0
2010-01-12,9173.85,9173.85,8973.04,8985.1,0.0
2010-01-13,8912.6,8937.85,8836.7,8926.1,0.0
2010-01-14,8952.0,9040.0,8883.1,8910.79,0.0
2010-01-15,8961.65,8982.54,8874.79,8911.1,0.0
2010-01-18,8887.15,9120.35,8863.2,9093.25,0.0
2010-01-19,9125.9,9202.5,9093.95,9135.9,0.0
2010-01-20,9177.75,9196.4,9104.1,9126.35,0.0
2010-01-21,9093.0,9098.1,8889.04,8919.29,0.0
2010-01-22,8891.79,8891.79,8659.9,8772.65,0.0
2010-01-25,8724.79,8751.2,8669.54,8696.6,0.0
2010-01-27,8564.6,8602.65,8294.6,8329.79,0.0
2010-01-28,8396.5,8496.1,8354.25,8423.85,0.0
2010-01-29,8346.54,8687.0,8306.1,8651.54,0.0
2010-02-01,8597.45,8712.25,8495.25,8649.25,0.0
2010-02-02,8666.7,8718.65,8453.9,8468.15,0.0
2010-02-03,8489.79,8662.95,8489.79,8631.85,0.0
2010-02-04,8591.79,8623.25,8455.5,8471.1,0.0
2010-02-05,8319.15,8319.15,8150.45,8223.25,0.0
2010-02-06,8268.2,8293.25,8249.0,8275.2,0.0
2010-02-08,8279.75,8412.29,8160.95,8342.2,0.0
2010-02-09,8322.0,8420.4,8271.54,8392.45,0.0
2010-02-10,8410.54,8444.2,8259.4,8290.0,0.0
2010-02-11,8327.7,8451.95,8327.7,8381.4,0.0
2010-02-15,8441.6,8441.6,8282.04,8312.7,0.0
2010-02-16,8324.29,8432.15,8289.15,8397.79,0.0
2010-02-17,8446.54,8569.25,8446.54,8551.5,0.0
2010-02-18,8574.75,8602.0,8523.35,8573.9,0.0
2010-02-19,8490.25,8530.25,8407.95,8487.1,0.0
2010-02-22,8565.29,8598.25,8473.15,8493.35,0.0
2010-02-23,8491.4,8577.9,8453.4,8512.95,0.0
2010-02-24,8463.45,8527.35,8458.45,8504.54,0.0
2010-02-25,8520.6,8554.95,8469.65,8537.79,0.0
2010-02-26,8535.45,8851.35,8527.04,8722.75,0.0
2010-03-02,8826.9,8945.6,8826.9,8922.1,0.0
2010-03-03,8922.15,9046.9,8922.15,9039.45,0.0
2010-03-04,9055.95,9068.95,8965.25,9013.79,0.0
2010-03-05,9012.85,9095.29,8967.79,9038.45,0.0
2010-03-08,9102.15,9178.54,9093.45,9145.95,0.0
2010-03-09,9118.7,9177.0,9073.5,9138.2,0.0
2010-03-10,9136.25,9156.0,9074.0,9119.25,0.0
2010-03-11,9114.65,9219.2,9087.35,9186.85,0.0
2010-03-12,9201.15,9230.0,9145.6,9172.9,0.0
2010-03-15,9118.2,9146.2,9056.15,9085.5,0.0
2010-03-16,9071.0,9121.95,8986.75,9102.95,0.0
2010-03-17,9162.45,9221.04,9142.0,9188.4,0.0
2010-03-18,9214.1,9287.6,9172.04,9252.29,0.0
2010-03-19,9293.7,9294.1,9231.9,9270.79,0.0
2010-03-22,9171.2,9240.85,9066.7,9186.95,0.0
2010-03-23,9192.45,9257.9,9166.4,9222.9,0.0
2010-03-25,9191.4,9342.0,9165.5,9318.25,0.0
2010-03-26,9331.65,9473.2,9321.5,9456.2,0.0
2010-03-29,9452.1,9578.5,9452.1,9517.6,0.0
2010-03-30,9558.95,9587.65,9461.25,9470.29,0.0
2010-03-31,9509.85,9537.45,9440.35,9459.6,0.0
2010-04-01,9464.15,9523.4,9445.54,9507.75,0.0
2010-04-05,9593.54,9708.9,9582.0,9698.6,0.0
2010-04-06,9732.6,9772.4,9674.1,9728.2,0.0
2010-04-07,9778.5,9793.2,9639.85,9681.04,0.0
2010-04-08,9676.7,9676.7,9492.29,9520.0,0.0
2010-04-09,9538.0,9686.25,9538.0,9656.5,0.0
2010-04-12,9661.2,9667.4,9547.6,9575.45,0.0
2010-04-13,9565.04,9565.35,9453.54,9483.0,0.0
2010-04-15,9501.6,9575.25,9330.79,9344.6,0.0
2010-04-16,9345.5,9410.15,9266.15,9353.75,0.0
2010-04-19,9273.85,9357.04,9206.0,9302.9,0.0
2010-04-20,9314.54,9501.85,9314.54,9446.1,0.0
2010-04-21,9477.1,9574.54,9477.1,9555.29,0.0
2010-04-22,9534.04,9739.1,9500.15,9623.25,0.0
2010-04-23,9653.15,9824.95,9653.15,9813.29,0.0
2010-04-26,9890.79,9920.45,9824.75,9839.15,0.0
2010-04-27,9827.0,9827.0,9744.7,9756.45,0.0
2010-04-28,9630.35,9723.35,9603.5,9634.9,0.0
2010-04-29,9652.6,9822.04,9652.6,9803.79,0.0
2010-04-30,9809.4,9923.15,9809.4,9870.35,0.0
2010-05-03,9809.4,9863.45,9741.5,9775.5,0.0
2010-05-04,9816.6,9837.7,9607.45,9623.7,0.0
2010-05-05,9461.35,9609.45,9454.75,9581.85,0.0
2010-05-06,9588.85,9627.45,9449.75,9582.0,0.0
2010-05-07,9426.65,9444.04,9239.79,9276.1,0.0
2010-05-10,9419.5,9684.4,9402.04,9656.25,0.0
2010-05-11,9683.2,9733.79,9593.54,9626.1,0.0
2010-05-12,9640.79,9740.85,9587.1,9722.2,0.0
2010-05-13,9788.35,9849.04,9748.85,9773.35,0.0
2010-05-14,9738.15,9762.15,9548.2,9589.04,0.0
2010-05-17,9485.35,9551.04,9303.75,9526.5,0.0
2010-05-18,9522.15,9572.04,9430.7,9492.25,0.0
2010-05-19,9408.7,9408.7,9075.0,9108.35,0.0
2010-05-20,9208.29,9251.95,9108.2,9174.6,0.0
2010-05-21,9151.29,9174.9,8969.2,9135.7,0.0
2010-05-24,9524.5,9524.5,9044.54,9087.25,0.0
2010-05-25,9023.6,9023.6,8806.65,8851.75,0.0
2010-05-26,8911.4,9037.65,8911.4,9027.6,0.0
2010-05-27,9007.29,9292.15,8954.35,9258.45,0.0
2010-05-28,9285.95,9383.95,9215.6,9312.6,0.0
2010-05-31,9305.54,9385.29,9257.65,9363.7,0.0
2010-06-01,9331.85,9334.29,9093.15,9119.04,0.0
2010-06-02,9164.04,9220.2,9083.65,9192.45,0.0
2010-06-03,9290.35,9404.1,9288.5,9387.7,0.0
2010-06-04,9402.79,9490.95,9363.29,9455.95,0.0
2010-06-07,9221.79,9328.15,9192.7,9292.6,0.0
2010-06-08,9291.25,9387.1,9143.5,9185.29,0.0
2010-06-09,9195.9,9341.29,9182.45,9238.2,0.0
2010-06-10,9233.54,9367.45,9215.35,9346.45,0.0
2010-06-11,9428.85,9463.04,9386.7,9451.75,0.0
2010-06-14,9496.35,9549.9,9468.75,9534.1,0.0
2010-06-15,9524.9,9566.29,9422.95,9554.4,0.0
2010-06-16,9629.65,9629.65,9527.4,9588.9,0.0
2010-06-17,9582.95,9636.79,9446.29,9613.4,0.0
2010-06-18,9600.7,9611.54,9544.29,9576.25,0.0
2010-06-21,9626.4,9793.15,9626.4,9758.04,0.0
2010-06-22,9739.04,9762.6,9665.29,9675.5,0.0
2010-06-23,9622.75,9744.15,9622.1,9718.95,0.0
2010-06-24,9706.9,9731.5,9617.7,9673.6,0.0
2010-06-25,9627.6,9627.6,9429.7,9451.1,0.0
2010-06-28,9456.1,9551.9,9436.75,9542.2,0.0
2010-06-29,9513.04,9513.04,9348.4,9381.4,0.0
2010-06-30,9344.0,9486.75,9301.4,9464.6,0.0
2010-07-01,9403.95,9412.79,9303.04,9349.4,0.0
2010-07-02,9363.6,9410.29,9330.29,9357.15,0.0
2010-07-05,9335.45,9415.85,9312.1,9385.35,0.0
2010-07-06,9388.7,9564.79,9383.25,9550.9,0.0
2010-07-07,9534.95,9534.95,9430.5,9449.25,0.0
2010-07-08,9516.7,9615.15,9516.7,9566.6,0.0
2010-07-09,9616.6,9726.5,9616.6,9713.7,0.0
2010-07-12,9745.9,9864.4,9745.9,9850.6,0.0
2010-07-13,9737.65,9940.75,9737.65,9931.6,0.0
2010-07-14,10009.0,10061.95,9928.4,9956.65,0.0
2010-07-15,9967.25,9995.75,9885.54,9932.1,0.0
2010-07-16,9951.29,10026.25,9941.7,10013.45,0.0
2010-07-19,10001.9,10078.4,9956.65,10032.5,0.0
2010-07-20,10081.75,10106.85,9949.04,9976.0,0.0
2010-07-21,10003.5,10037.5,9940.95,9992.15,0.0
2010-07-22,9954.9,10069.2,9914.85,10060.25,0.0
2010-07-23,10088.25,10120.6,10034.45,10093.9,0.0
2010-07-26,10108.9,10152.5,9998.95,10024.0,0.0
2010-07-27,10035.65,10128.6,9951.54,10090.65,0.0
2010-07-28,10093.9,10117.0,10024.4,10068.15,0.0
2010-07-29,10038.6,10207.2,10032.04,10179.7,0.0
2010-07-30,10152.5,10243.9,10116.7,10161.0,0.0
2010-08-02,10258.35,10436.4,10255.4,10411.5,0.0
2010-08-03,10452.15,10542.9,10448.15,10502.65,0.0
2010-08-04,10511.05,10525.85,10412.65,10489.3,0.0
2010-08-05,10444.6,10539.65,10441.5,10454.9,0.0
2010-08-06,10442.25,10476.7,10364.95,10383.65,0.0
2010-08-09,10407.54,10534.0,10393.5,10524.1,0.0
2010-08-10,10507.45,10578.85,10473.54,10519.95,0.0
2010-08-11,10506.05,10545.5,10391.9,10428.65,0.0
2010-08-12,10308.15,10614.2,10308.15,10583.65,0.0
2010-08-13,10603.9,10782.2,10603.9,10737.35,0.0
2010-08-16,10732.05,10778.25,10645.45,10680.55,0.0
2010-08-17,10709.15,10810.3,10705.65,10770.25,0.0
2010-08-18,10790.85,10931.65,10756.55,10894.05,0.0
2010-08-19,10920.4,11126.95,10895.85,11110.5,0.0
2010-08-20,11058.55,11105.0,11005.5,11033.75,0.0
2010-08-23,11024.5,11115.55,10971.7,11095.5,0.0
2010-08-24,11082.95,11125.8,10979.5,11043.0,0.0
2010-08-25,10993.0,11029.25,10917.1,10937.85,0.0
2010-08-26,10941.8,11042.15,10941.8,10981.7,0.0
2010-08-27,11003.25,11003.25,10681.6,10727.45,0.0
2010-08-30,10834.4,10873.3,10671.45,10747.25,0.0
2010-08-31,10699.05,10771.0,10653.3,10746.35,0.0
2010-09-01,10761.65,10895.55,10761.65,10879.75,0.0
2010-09-02,10931.4,11001.65,10931.4,10980.6,0.0
2010-09-03,10992.15,11017.15,10938.9,10991.2,0.0
2010-09-06,11033.6,11261.15,11033.6,11218.8,0.0
2010-09-07,11236.65,11247.15,11156.85,11192.95,0.0
2010-09-08,11110.35,11256.2,11099.3,11190.05,0.0
2010-09-09,11223.65,11468.75,11223.65,11446.7,0.0
2010-09-13,11489.5,11905.2,11489.5,11872.85,0.0
2010-09-14,11902.8,12042.6,11893.35,11928.35,0.0
2010-09-15,11917.45,12022.35,11917.45,11987.6,0.0
2010-09-16,11960.65,12236.85,11960.6,12032.05,0.0
2010-09-17,12071.7,12175.8,12037.35,12104.1,0.0
2010-09-20,12109.05,12291.0,12067.4,12251.2,0.0
2010-09-21,12288.1,12335.1,12173.2,12244.95,0.0
2010-09-22,12248.1,12340.0,12177.8,12305.7,0.0
2010-09-23,12312.55,12327.8,12111.4,12146.3,0.0
2010-09-24,12083.3,12287.95,12068.4,12263.55,0.0
2010-09-27,12323.45,12363.35,12227.75,12253.2,0.0
2010-09-28,12242.75,12295.85,12163.35,12272.4,0.0
2010-09-29,12324.5,12342.55,12220.9,12237.55,0.0
2010-09-30,12210.75,12410.6,12178.9,12366.35,0.0
2010-10-01,12390.9,12579.95,12376.25,12556.75,0.0
2010-10-04,12605.45,12738.5,12605.45,12651.3,0.0
2010-10-05,12638.85,12679.25,12572.25,12596.5,0.0
2010-10-06,12647.25,12728.95,12588.95,12629.2,0.0
2010-10-07,12638.4,12650.25,12512.85,12536.6,0.0
2010-10-08,12560.9,12586.7,12414.8,12473.4,0.0
2010-10-11,12514.9,12592.0,12457.55,12513.0,0.0
2010-10-12,12517.2,12521.8,12371.4,12461.8,0.0
2010-10-13,12494.7,12763.7,12459.2,12745.0,0.0
2010-10-14,12785.95,12827.35,12532.4,12598.85,0.0
2010-10-15,12615.5,12629.45,12324.4,12346.45,0.0
2010-10-18,12451.55,12451.55,12149.55,12331.3,0.0
2010-10-19,12415.0,12535.85,12212.35,12245.65,0.0
2010-10-20,12214.75,12302.7,12139.9,12176.5,0.0
2010-10-21,12219.0,12458.15,12190.5,12435.8,0.0
2010-10-22,12480.2,12486.55,12298.15,12384.8,0.0
2010-10-25,12423.35,12580.5,12397.4,12424.7,0.0
2010-10-26,12427.55,12435.7,12314.65,12332.65,0.0
2010-10-27,12324.85,12331.1,12097.85,12182.65,0.0
2010-10-28,12226.7,12291.15,12052.05,12105.3,0.0
2010-10-29,12145.7,12396.7,11955.55,12330.75,0.0
2010-11-01,12485.5,12779.65,12485.5,12734.9,0.0
2010-11-02,12749.95,12844.5,12685.25,12770.9,0.0
2010-11-03,12843.95,12958.1,12843.95,12891.8,0.0
2010-11-04,12987.3,13204.55,12952.15,13182.9,0.0
2010-11-05,13246.05,13303.6,13243.25,13268.7,0.0
2010-11-08,13288.05,13301.45,13078.9,13105.1,0.0
2010-11-09,13023.85,13171.1,12950.7,13121.35,0.0
2010-11-10,13092.9,13098.75,12980.85,13007.1,0.0
2010-11-11,13014.2,13068.55,12782.0,12823.6,0.0
2010-11-12,12788.55,12826.65,12428.8,12457.3,0.0
2010-11-15,12467.5,12789.45,12445.55,12762.15,0.0
2010-11-16,12826.9,12826.9,12436.5,12524.45,0.0
2010-11-18,12630.9,12630.9,12050.35,12315.15,0.0
2010-11-19,12325.75,12325.75,12013.65,12062.95,0.0
2010-11-22,12120.8,12414.55,12054.55,12390.1,0.0
2010-11-23,12318.8,12318.8,11891.35,12206.45,0.0
2010-11-24,12206.0,12292.85,11746.75,11842.55,0.0
2010-11-25,11897.9,11962.1,11608.3,11652.4,0.0
2010-11-26,11703.25,11874.55,11362.9,11668.85,0.0
2010-11-29,11731.35,11855.7,11707.85,11828.35,0.0
2010-11-30,11811.1,12031.25,11725.5,11952.6,0.0
2010-12-01,11987.7,12345.35,11963.85,12310.75,0.0
2010-12-02,12411.0,12535.85,12389.65,12472.6,0.0
2010-12-03,12453.25,12464.1,12232.7,12349.2,0.0
2010-12-06,12427.95,12429.45,12011.5,12051.2,0.0
2010-12-07,12040.4,12040.4,11629.5,11695.3,0.0
2010-12-08,11646.0,11646.0,11403.85,11460.2,0.0
2010-12-09,11470.65,11534.0,11043.95,11116.05,0.0
2010-12-10,11087.75,11482.7,10977.9,11447.0,0.0
2010-12-13,11527.35,11565.35,11270.1,11518.1,0.0
2010-12-14,11558.4,11623.7,11441.4,11560.5,0.0
2010-12-15,11478.85,11490.35,11150.95,11196.3,0.0
2010-12-16,11231.15,11484.95,11147.45,11424.15,0.0
2010-12-20,11401.05,11404.65,11237.2,11267.1,0.0
2010-12-21,11294.35,11571.0,11294.35,11537.25,0.0
2010-12-22,11597.55,11634.65,11408.15,11467.7,0.0
2010-12-23,11510.5,11541.05,11432.15,11469.05,0.0
2010-12-24,11412.65,11510.55,11390.1,11477.05,0.0
2010-12-27,11491.4,11543.9,11441.55,11470.95,0.0
2010-12-28,11497.35,11497.35,11392.9,11427.3,0.0
2010-12-29,11448.65,11627.1,11433.3,11612.9,0.0
2010-12-30,11605.05,11662.1,11573.7,11629.3,0.0
2010-12-31,11633.65,11828.4,11631.2,11791.45,0.0
2011-01-03,11882.1,11912.15,11826.95,11855.75,0.0
2011-01-04,11868.4,11872.8,11545.55,11564.05,0.0
2011-01-05,11545.75,11545.75,11265.55,11305.45,0.0
2011-01-06,11350.7,11377.1,11164.75,11186.8,0.0
2011-01-07,11146.45,11258.5,11007.9,11053.35,0.0
2011-01-10,11024.5,11072.7,10671.6,10700.65,0.0
2011-01-11,10734.2,10951.2,10620.8,10833.55,0.0
2011-01-12,10906.4,11161.15,10728.45,11128.15,0.0
2011-01-13,11125.95,11127.95,10676.5,10716.65,0.0
2011-01-14,10746.8,10907.3,10387.9,10432.9,0.0
2011-01-17,10459.6,10571.8,10373.79,10471.1,0.0
2011-01-18,10534.3,10677.95,10520.3,10618.5,0.0
2011-01-19,10646.0,10715.05,10562.25,10615.15,0.0
2011-01-20,10579.25,10878.8,10493.25,10798.35,0.0
2011-01-21,10750.4,10923.7,10740.0,10889.4,0.0
2011-01-24,10923.75,11177.85,10913.45,11151.15,0.0
2011-01-25,11183.55,11256.95,10849.4,10872.95,0.0
2011-01-27,10946.4,10970.85,10639.85,10676.15,0.0
2011-01-28,10690.05,10736.4,10481.1,10578.25,0.0
2011-01-31,10444.35,10696.3,10400.25,10641.85,0.0
2011-02-01,10683.45,10683.45,10457.79,10481.2,0.0
2011-02-02,10599.0,10614.95,10418.2,10470.15,0.0
2011-02-03,10460.95,10704.3,10429.5,10670.6,0.0
2011-02-04,10632.9,10772.45,10385.9,10433.85,0.0
2011-02-07,10457.79,10509.8,10354.6,10384.04,0.0
2011-02-08,10431.04,10431.04,10119.45,10147.75,0.0
2011-02-09,10131.35,10294.79,10038.15,10116.65,0.0
2011-02-10,10106.25,10227.75,10017.85,10074.1,0.0
2011-02-11,10061.4,10473.45,10061.4,10447.75,0.0
2011-02-14,10477.85,10815.7,10477.85,10802.55,0.0
2011-02-15,10821.5,11035.15,10722.7,10959.7,0.0
2011-02-16,10929.25,11024.25,10908.65,10960.7,0.0
2011-02-17,10996.25,11190.2,10918.1,11134.7,0.0
2011-02-18,11153.8,11300.45,10915.35,10949.7,0.0
2011-02-21,10935.3,11070.35,10806.3,11050.1,0.0
2011-02-22,10957.5,10957.5,10777.65,10836.8,0.0
2011-02-23,10776.8,10857.85,10628.65,10646.45,0.0
2011-02-24,10603.25,10643.25,10169.0,10210.75,0.0
2011-02-25,10329.65,10510.5,10263.15,10435.85,0.0
2011-02-28,10512.2,10744.85,10364.35,10435.35,0.0
2011-03-01,10541.95,10906.15,10528.35,10885.4,0.0
2011-03-03,10805.0,11066.4,10759.7,10914.5,0.0
2011-03-04,11008.9,11134.1,10924.1,10963.4,0.0
2011-03-07,10886.1,10886.1,10658.3,10782.25,0.0
2011-03-08,10782.6,10962.7,10779.15,10931.55,0.0
2011-03-09,10987.4,11054.0,10904.6,10974.8,0.0
2011-03-10,10920.65,10920.65,10783.3,10850.25,0.0
2011-03-11,10772.9,10904.2,10697.1,10740.95,0.0
2011-03-14,10730.4,10916.65,10730.4,10893.25,0.0
2011-03-15,10673.9,10784.2,10591.3,10725.8,0.0
2011-03-16,10777.1,11001.25,10777.1,10957.6,0.0
2011-03-17,10881.85,11018.3,10824.4,10851.95,0.0
2011-03-18,10882.0,10927.25,10699.4,10715.9,0.0
2011-03-21,10795.65,10814.75,10661.15,10723.6,0.0
2011-03-22,10759.95,10822.25,10726.25,10771.3,0.0
2011-03-23,10755.85,10972.3,10744.7,10958.1,0.0
2011-03-24,11001.75,11112.6,11001.75,11070.35,0.0
2011-03-25,11179.2,11420.4,11136.45,11387.3,0.0
2011-03-28,11348.85,11599.0,11348.15,11523.4,0.0
2011-03-29,11522.75,11657.6,11507.45,11582.5,0.0
2011-03-30,11625.5,11801.65,11625.5,11765.2,0.0
2011-03-31,11804.95,11898.4,11569.25,11705.45,0.0
2011-04-01,11713.05,11738.45,11540.85,11590.95,0.0
2011-04-04,11614.45,11840.7,11614.45,11804.3,0.0
2011-04-05,11853.6,11861.15,11678.1,11798.9,0.0
2011-04-06,11784.55,11838.05,11686.55,11730.05,0.0
2011-04-07,11724.75,11825.0,11656.7,11754.4,0.0
2011-04-08,11751.8,11853.35,11632.55,11673.25,0.0
2011-04-11,11591.0,11637.0,11551.75,11597.8,0.0
2011-04-13,11531.45,11856.35,11490.55,11839.5,0.0
2011-04-15,11810.1,11950.7,11707.6,11735.65,0.0
2011-04-18,11754.2,11887.1,11525.05,11539.75,0.0
2011-04-19,11562.95,11631.15,11482.15,11586.75,0.0
2011-04-20,11678.7,11813.7,11614.6,11794.55,0.0
2011-04-21,11857.45,11926.05,11836.95,11894.75,0.0
2011-04-25,11860.35,11978.05,11860.35,11879.0,0.0
2011-04-26,11903.8,11912.45,11709.8,11867.7,0.0
2011-04-27,11922.3,11936.35,11732.25,11779.85,0.0
2011-04-28,11851.75,11855.2,11659.5,11684.8,0.0
2011-04-29,11671.05,11723.25,11406.85,11483.75,0.0
2011-05-02,11509.3,11543.35,11204.65,11243.8,0.0
2011-05-03,11222.05,11349.5,10849.15,10898.3,0.0
2011-05-04,10888.45,11013.4,10797.6,10913.35,0.0
2011-05-05,10909.05,10987.6,10677.3,10730.1,0.0
2011-05-06,10751.3,11167.4,10751.3,11145.1,0.0
2011-05-09,11194.45,11213.5,10956.35,11076.5,0.0
2011-05-10,11068.6,11096.9,10945.7,11009.4,0.0
2011-05-11,11036.15,11097.25,10904.1,11059.05,0.0
2011-05-12,11009.3,11076.0,10865.15,10887.45,0.0
2011-05-13,10896.55,11180.4,10838.15,11020.95,0.0
2011-05-16,10975.15,10975.15,10878.65,10912.35,0.0
2011-05-17,10920.95,10972.45,10617.15,10668.85,0.0
2011-05-18,10669.6,10695.7,10550.95,10599.05,0.0
2011-05-19,10661.45,10674.7,10524.35,10558.35,0.0
2011-05-20,10582.45,10727.25,10540.95,10664.1,0.0
2011-05-23,10612.55,10612.55,10339.95,10368.25,0.0
2011-05-24,10360.95,10524.8,10360.75,10425.54,0.0
2011-05-25,10427.15,10428.25,10340.65,10355.79,0.0
2011-05-26,10404.04,10501.9,10379.25,10468.29,0.0
2011-05-27,10491.45,10735.2,10491.45,10722.65,0.0
2011-05-30,10742.0,10823.25,10715.1,10781.45,0.0
2011-05-31,10828.95,11036.75,10819.45,11020.85,0.0
2011-06-01,11011.2,11056.4,10959.1,11033.4,0.0
2011-06-02,10872.25,10881.4,10802.35,10839.25,0.0
2011-06-03,10860.25,10946.75,10751.1,10782.0,0.0
2011-06-06,10734.25,10873.9,10682.3,10854.65,0.0
2011-06-07,10799.35,10918.25,10796.15,10873.45,0.0
2011-06-08,10816.4,10882.3,10764.7,10791.45,0.0
2011-06-09,10775.45,10850.35,10734.75,10785.4,0.0
2011-06-10,10800.45,10814.85,10627.6,10714.25,0.0
2011-06-13,10675.3,10757.4,10616.05,10717.5,0.0
2011-06-14,10737.3,10830.4,10737.3,10803.95,0.0
2011-06-15,10789.9,10795.85,10608.8,10626.65,0.0
2011-06-16,10550.65,10706.0,10502.4,10572.15,0.0
2011-06-17,10652.85,10652.85,10548.2,10598.25,0.0
2011-06-20,10592.65,10618.4,10340.4,10484.29,0.0
2011-06-21,10503.75,10645.1,10426.85,10459.15,0.0
2011-06-22,10526.4,10551.8,10435.04,10475.2,0.0
2011-06-23,10453.1,10553.35,10421.65,10526.45,0.0
2011-06-24,10576.5,10875.25,10576.5,10854.5,0.0
2011-06-27,10808.9,11068.6,10774.1,11032.5,0.0
2011-06-28,11059.15,11114.2,10986.7,11054.05,0.0
2011-06-29,11110.35,11170.35,11090.55,11153.35,0.0
2011-06-30,11183.25,11271.35,11149.2,11244.65,0.0
2011-07-01,11359.95,11359.95,11190.0,11255.0,0.0
2011-07-04,11379.05,11401.0,11322.05,11379.8,0.0
